student_id,student_name,future_career,job_query,interested_domain,rank,course,rating,rating_norm,level,skills,sim_score,final_score
11,Andrew Hall,NLP Research Scientist,Deep Learning,Artificial Intelligence,2,Create Employee Management System with When I Work,4.6,0.92,Beginner,management process  Human Resources  paycheck  Planning  project  team management  employment  Leadership and Management  Recruitment  payroll business leadership-and-management,0.2422,0.2228
11,Andrew Hall,NLP Research Scientist,Deep Learning,Artificial Intelligence,3,Effective Sales � An Overview,4.6,0.92,Advanced,customer satisfaction  strategic management  Strategy  sales management  Marketing  Business Operations  Sales  agriculture  Sales Strategy  value proposition business business-strategy,0.2411,0.2218
11,Andrew Hall,NLP Research Scientist,Deep Learning,Artificial Intelligence,4,Creating a Customer Service Survey Using Google Forms,5.0,1.0,Beginner,Average  fare  ripple effect  numbers (spreadsheet)  project  Accounting  wholesaling  rippling  cost  Survey Design business leadership-and-management,0.2181,0.2181
11,Andrew Hall,NLP Research Scientist,Deep Learning,Artificial Intelligence,5,Structuring Machine Learning Projects,4.8,0.96,Beginner,bias  Human Learning  analysis  computer multitasking  error  Strategy  Deep Learning  Multi-Task Learning  Machine Learning  project data-science data-analysis,0.2227,0.2138
11,Andrew Hall,NLP Research Scientist,Deep Learning,Artificial Intelligence,6,Leading Teams,4.7,0.94,Intermediate,performance  leadership  Team Building  team leader  Project Management  behavior  team management  Leadership and Management  Leadership Development  leadership dynamics business leadership-and-management,0.2262,0.2126
11,Andrew Hall,NLP Research Scientist,Deep Learning,Artificial Intelligence,7,Foundations for Interviewing with Confidence,5.0,1.0,Advanced,Salesforce  Sales  empathy  exhibitions  audience  personal branding  interview  crowding  standing ovation  confidence business business-essentials,0.211,0.211
11,Andrew Hall,NLP Research Scientist,Deep Learning,Artificial Intelligence,8,Digital Product Management: Modern Fundamentals,4.7,0.94,Beginner,lean startup  Leadership and Management  Product Management  Strategy  Product Strategy  minimum viable product  Planning  agile management  product planning  product/market fit business leadership-and-management,0.2207,0.2075
11,Andrew Hall,NLP Research Scientist,Deep Learning,Artificial Intelligence,9,Project Management: The Basics for Success,4.5,0.9,Conversant,Planning  Risk  team management  Project Management  Leadership and Management  project planning  project plan  project  leadership  Communication business leadership-and-management,0.2264,0.2038
11,Andrew Hall,NLP Research Scientist,Deep Learning,Artificial Intelligence,10,Building a Data Science Team,4.5,0.9,Intermediate,Data Analysis  team management  Team Building  Machine Learning  Data Science  Business Intelligence  Communication  leadership  Leadership and Management  Data Management data-science data-analysis,0.2255,0.203
12,David Jones,Web Developer,Full Stack Developer,Web Development,1,Web Application Development: Basic Concepts,4.5,0.9,Advanced,active record pattern  ruby on rails  web  Javascript  ajax (programming)  html  middleware  ruby (programming language)  Full-Stack Web Development  web application computer-science mobile-and-web-development,0.3152,0.2837
12,David Jones,Web Developer,Full Stack Developer,Web Development,2,Engineering Practices for Building Quality Software,4.1,0.82,Conversant,code coverage  version control systems  software project management  design pattern  software quality  Software Architecture  static analysis  software  Continuous Integration  Software Engineering computer-science software-development,0.3087,0.2531
12,David Jones,Web Developer,Full Stack Developer,Web Development,3,Web Design: Wireframes to Prototypes,4.8,0.96,Advanced,user interface  design pattern  java annotation  website wireframe  User Experience  experience  web  interfaces  user interface design  Web Design arts-and-humanities music-and-art,0.262,0.2515
12,David Jones,Web Developer,Full Stack Developer,Web Development,4,Introduction to Web Development,4.6,0.92,Conversant,web  Web Design  HTML5  Web Development  web page  Javascript  CSS  web hosting service  html  Front-End Web Development computer-science mobile-and-web-development,0.2559,0.2354
12,David Jones,Web Developer,Full Stack Developer,Web Development,5,Leading Teams,4.7,0.94,Intermediate,performance  leadership  Team Building  team leader  Project Management  behavior  team management  Leadership and Management  Leadership Development  leadership dynamics business leadership-and-management,0.2399,0.2255
12,David Jones,Web Developer,Full Stack Developer,Web Development,6,Web Design: Strategy and Information Architecture,4.8,0.96,Advanced,User Experience  web  Strategy  architecture  persona (user experience)  information architecture  User Research  Web Design  site map  experience arts-and-humanities music-and-art,0.2254,0.2164
12,David Jones,Web Developer,Full Stack Developer,Web Development,7,Building a Data Science Team,4.5,0.9,Intermediate,Data Analysis  team management  Team Building  Machine Learning  Data Science  Business Intelligence  Communication  leadership  Leadership and Management  Data Management data-science data-analysis,0.2377,0.2139
12,David Jones,Web Developer,Full Stack Developer,Web Development,8,Agile Software Development,4.6,0.92,Beginner,scrum (software development)  agile manifesto  user story  extreme programming  Software Engineering  software  agile management  Leadership and Management  Agile Software Development  Computer Programming computer-science software-development,0.2264,0.2083
12,David Jones,Web Developer,Full Stack Developer,Web Development,9,Getting Started With Application Development,4.5,0.9,Beginner,Google Cloud Platform  Cloud Platforms  Cloud Storage  bigquery  Google App Engine  google storage  web application  web  Cloud Computing  Application Development computer-science software-development,0.2235,0.2012
12,David Jones,Web Developer,Full Stack Developer,Web Development,10,New Product Development - develop your own new product,4.2,0.84,Advanced,project  agile management  project planning  project plan  Product Development  efficient frontier  Innovation  Project Management  new product development  critical success factor business entrepreneurship,0.2167,0.182
13,Elizabeth Williams,Mobile App Developer,Full Stack Developer,Mobile App Development,1,Web Application Development: Basic Concepts,4.5,0.9,Advanced,active record pattern  ruby on rails  web  Javascript  ajax (programming)  html  middleware  ruby (programming language)  Full-Stack Web Development  web application computer-science mobile-and-web-development,0.3148,0.2833
13,Elizabeth Williams,Mobile App Developer,Full Stack Developer,Mobile App Development,2,Engineering Practices for Building Quality Software,4.1,0.82,Conversant,code coverage  version control systems  software project management  design pattern  software quality  Software Architecture  static analysis  software  Continuous Integration  Software Engineering computer-science software-development,0.3087,0.2531
13,Elizabeth Williams,Mobile App Developer,Full Stack Developer,Mobile App Development,3,Web Design: Wireframes to Prototypes,4.8,0.96,Advanced,user interface  design pattern  java annotation  website wireframe  User Experience  experience  web  interfaces  user interface design  Web Design arts-and-humanities music-and-art,0.2619,0.2514
13,Elizabeth Williams,Mobile App Developer,Full Stack Developer,Mobile App Development,4,Introduction to Web Development,4.6,0.92,Conversant,web  Web Design  HTML5  Web Development  web page  Javascript  CSS  web hosting service  html  Front-End Web Development computer-science mobile-and-web-development,0.2556,0.2352
13,Elizabeth Williams,Mobile App Developer,Full Stack Developer,Mobile App Development,5,Leading Teams,4.7,0.94,Intermediate,performance  leadership  Team Building  team leader  Project Management  behavior  team management  Leadership and Management  Leadership Development  leadership dynamics business leadership-and-management,0.2399,0.2255
13,Elizabeth Williams,Mobile App Developer,Full Stack Developer,Mobile App Development,6,Web Design: Strategy and Information Architecture,4.8,0.96,Advanced,User Experience  web  Strategy  architecture  persona (user experience)  information architecture  User Research  Web Design  site map  experience arts-and-humanities music-and-art,0.2254,0.2164
13,Elizabeth Williams,Mobile App Developer,Full Stack Developer,Mobile App Development,7,Building a Data Science Team,4.5,0.9,Intermediate,Data Analysis  team management  Team Building  Machine Learning  Data Science  Business Intelligence  Communication  leadership  Leadership and Management  Data Management data-science data-analysis,0.2377,0.2139
13,Elizabeth Williams,Mobile App Developer,Full Stack Developer,Mobile App Development,8,Agile Software Development,4.6,0.92,Beginner,scrum (software development)  agile manifesto  user story  extreme programming  Software Engineering  software  agile management  Leadership and Management  Agile Software Development  Computer Programming computer-science software-development,0.2264,0.2083
13,Elizabeth Williams,Mobile App Developer,Full Stack Developer,Mobile App Development,9,Getting Started With Application Development,4.5,0.9,Beginner,Google Cloud Platform  Cloud Platforms  Cloud Storage  bigquery  Google App Engine  google storage  web application  web  Cloud Computing  Application Development computer-science software-development,0.2236,0.2012
